Начало простоя,Конец простоя,Reason 3 (ID),Reason 3 (ENG),Описание,Длительность,Название детали
2020-07-29 04:37:20,2020-07-29 04:43:16,2010004.0,Breakdowns,Замена пластины и феродо наполнитель 104,6,Пластина и феродо - №104
2020-08-11 00:33:56,2020-08-11 00:37:29,2010004.0,Breakdowns,Замена двух дросселей №№82. 53,4,"Дроссели - №82, 53"
2020-08-11 00:48:37,2020-08-11 00:52:26,2010004.0,Breakdowns,Замена двух дросселей №№12. 100,4,"Дроссели - №12, 100"
2020-08-11 01:15:06,2020-08-11 01:18:24,2010004.0,Breakdowns,"Замена двух дросселей №№85, 9",3,"Дроссели - №85, 9"
2020-08-11 06:11:02,2020-08-11 06:14:32,2010004.0,Breakdowns,Замена тормозной пластины №20,4,Тормозная пластина - №20
2020-08-11 07:44:55,2020-08-11 07:47:12,2010004.0,Breakdowns,Замена нагнетательного дросселя №52,2,Нагнетательный дроссель - №52
2020-08-11 22:27:35,2020-08-11 22:31:31,2010004.0,Breakdowns,Замена двух дросселей №73,4,Дроссели - №73
2020-08-12 06:10:47,2020-08-12 06:14:15,2010004.0,Breakdowns,Замена двух дросселей №49,3,Дроссели - №49
2020-08-14 09:54:50,2020-08-14 09:58:21,2010004.0,Breakdowns,замена тормозной пластины на 102 наполнителе.,4,Тормозная пластина - №102
2020-08-16 11:28:54,2020-08-16 11:32:19,2010004.0,Breakdowns,Замена прижимного колпака №73,3,Прижимной колпак - №73
2020-08-16 18:10:50,2020-08-16 18:14:37,2010004.0,Breakdowns,Замена нагнетательного дросселя №100,4,Нагнетательный дроссель - №100
2020-08-16 18:17:29,2020-08-16 18:21:11,2010004.0,Breakdowns,Замена сбросного дросселя №100,4,Сбросной дроссель - №100
2020-08-16 18:23:10,2020-08-16 18:25:39,2010004.0,Breakdowns,Замена тормозной пластины №100,2,Тормозная пластина - №100
2020-08-16 18:26:24,2020-08-16 18:29:55,2010004.0,Breakdowns,Замена прижимной резинки №100,4,Прижимная резинка - №100
2020-08-16 18:32:48,2020-08-16 18:38:23,2010004.0,Breakdowns,Замена прижимного колпака №100,6,Прижимной колпак - №100
2020-08-16 19:05:09,2020-08-16 19:08:29,2010004.0,Breakdowns,Замена двух дросселей №107,3,Дроссели - №107
2020-08-18 06:01:51,2020-08-18 06:08:39,2010004.0,Breakdowns,устранение недоливов на 94 наполнителе.,7,-
2020-08-29 16:53:58,2020-08-29 16:57:24,2010004.0,Breakdowns,МЕХ. Замена дросселя СО2 на 44 наполнителе.,3,Дроссель CO2 - №44
2020-08-29 18:19:04,2020-08-29 18:27:28,2010004.0,Breakdowns,МЕХ. Устранение недоливов на 104 наполнителе.,8,-
2020-09-02 04:19:26,2020-09-02 04:26:40,2010004.0,Breakdowns,Мех.Устранение недоливов на 38 наполнителе.,7,-
2020-09-14 16:04:34,2020-09-14 16:07:28,2010004.0,Breakdowns,Мех. замена дросселя С02 на 53 наполнителе.,3,Дроссель CO2 - №53
2020-09-14 16:08:33,2020-09-14 16:10:47,2010004.0,Breakdowns,Мех. замена дросселя С02 на 53 наполнителе.,2,Дроссель CO2 - №53
2020-09-14 16:32:19,2020-09-14 16:34:49,2010004.0,Breakdowns,устранение недоливов на 38 наполнителе.,3,-
2020-09-14 16:38:31,2020-09-14 16:43:01,2010004.0,Breakdowns,устранение недоливов на 38 наполнителе.,5,-
2020-09-14 16:50:30,2020-09-14 16:54:00,2010004.0,Breakdowns,устранение недоливов на 38 наполнителе.,4,-
2020-09-14 17:01:13,2020-09-14 17:07:40,2010004.0,Breakdowns,устранение недоливов на 38 наполнителе.,6,-
2020-09-15 22:28:56,2020-09-15 22:33:34,2010004.0,Breakdowns,Устранение недолива. 51. Замена уплотнительной резины на прижимном стакане.,5,Уплотнительная резина на прижимном стакане - №51
2020-09-16 00:16:44,2020-09-16 00:18:46,2010004.0,Breakdowns,Мех. Замена тормозной пластины. № 38,2,Тормозная пластина - №38
2020-09-17 09:14:14,2020-09-17 09:18:46,2010004.0,Breakdowns,Замена дросселей №58,5,Дроссели - №58
2020-09-24 10:42:48,2020-09-24 11:01:19,2010004.0,Breakdowns,"Заминает банки на вх. звезде, настройка направляющих, необходимо поменять транспортерную цепь",19,-
2020-09-24 11:19:55,2020-09-24 11:27:10,2010004.0,Breakdowns,"Не всегда отрабатывает датчик на мятую банку, банки попадают под цепь в укупоре, выбивает муфту- настройка датчика",7,Датчик -
2020-09-24 12:46:26,2020-09-24 13:24:54,2010004.0,Breakdowns,"Не всегда отрабатывает датчик на мятую банку, банки попадают под цепь в укупоре, выбивает муфту- замена  датчика",38,Датчик -
2020-09-24 22:28:34,2020-09-24 22:31:35,2010004.0,Breakdowns,Мех. №44 замена углекислотного дросселя нагнетания.,3,Углекислотный дроссель нагнетания - №44
2020-09-25 02:27:41,2020-09-25 02:30:24,2010004.0,Breakdowns,"КИП, Не работает датчик на мятую банку в укупоре.",3,Датчик -
2020-09-30 03:59:25,2020-09-30 04:07:12,2010004.0,Breakdowns,При попытке изменить высоту блока розлива сработал автомат внутреннего кольца.,8,-
2020-09-30 17:47:33,2020-09-30 18:00:21,2010004.0,Breakdowns,МЕХ. Кстранение недолива на 92 наполнителе.,13,-
2020-10-02 14:14:31,2020-10-02 14:18:10,2010004.0,Breakdowns,Замена двух дросселей №36,4,Дроссели - №36
2020-10-02 14:38:24,2020-10-02 14:41:21,2010004.0,Breakdowns,Замена двух дросселей №37,3,Дроссели - №37
2020-10-08 00:48:59,2020-10-08 00:52:05,2010004.0,Breakdowns,Замена дросселя 108(нагрузка),3,Дроссель нагрузки - №108
2020-10-08 13:56:16,2020-10-08 14:02:57,2010004.0,Breakdowns,МЕХ. устранение недоливов на 88 наполнителе.,7,-
2020-10-12 14:27:50,2020-10-12 14:33:18,2010004.0,Breakdowns,замена дросселя нагрузки 95,5,Дроссель нагрузки - №95
2020-10-19 15:17:07,2020-10-19 15:20:29,2010004.0,Breakdowns,Замена двух дросселей № 81,3,Дроссели - №81
2020-10-19 17:32:57,2020-10-19 17:37:05,2010004.0,Breakdowns,Замена двух дросселей № 66,4,Дроссели - №66
2020-10-19 17:43:17,2020-10-19 17:46:55,2010004.0,Breakdowns,Замена двух дросселей № 106,4,Дроссели - №106
2020-10-19 17:57:50,2020-10-19 18:04:18,2010004.0,Breakdowns,"Замена тормозных пластин №№ 81, 106",6,"Тормозные пластины - №81, 106"
2020-10-19 18:14:46,2020-10-19 18:20:56,2010004.0,Breakdowns,Выбивает автомат подъёма розлива по высоте,6,-
2020-10-20 01:05:17,2020-10-20 01:10:11,2010004.0,Breakdowns,Замена тормозной пластины на 63 наполнители,5,Тормозная пластина - №63
2020-10-21 03:07:25,2020-10-21 03:12:46,2010004.0,Breakdowns,Замена тормозной пластины №93,5,Тормозная пластина - №93
2020-10-21 05:05:05,2020-10-21 05:10:29,2010004.0,Breakdowns,Замена тормозной пластины №82,5,Тормозная пластина - №82
2020-11-14 15:50:41,2020-11-14 15:57:37,2010004.0,Breakdowns,остановки блока по ошибке пластичная смазка ( замена датчиуа),7,Датчик -
2020-12-14 14:27:43,2020-12-14 14:31:35,2010004.0,Breakdowns,Замена сбросных дросселей №№ 84. 86,4,"Сбросные дроссели - №84, 86"
2020-12-17 00:40:09,2020-12-17 00:46:06,2010004.0,Breakdowns,"Замена сбросных дросселей №№ 38, 96, 106, 107",6,"Сбросные дроссели - №38, 96, 106, 107"
2020-12-17 08:22:54,2020-12-17 08:25:37,2010004.0,Breakdowns,МЕХ. №41. Замена сбросного дросселя.,3,Сбросной дроссель - №41
2020-12-17 19:45:05,2020-12-17 19:47:40,2010004.0,Breakdowns,МЕХ.Недолив. Замена углекислотного дросселя. 10,3,Углекислотный дроссель - №10
